,eLower,eUpper,dead_asymmetry_thrown_beta,dead_asymmetry_type0_beta,dead_corrected_asymmetry_type0_beta,err_dead_asymmetry_thrown_beta,err_dead_asymmetry_type0_beta,err_dead_corrected_asymmetry_type0_beta,dead_correction_misbs,dead_correction_misbs_thrown,err_dead_correction_misbs,err_dead_correction_misbs_thrown,threshold,thickness,dead_precision_type0_corrected_asymmetry,dead_precision_type0_correction,n_KE,n_Type0,n_Type1,weighted_corrected_asymmetry_type0,dead_err_weight,err_dead_weighted_corrected_asymmetry_type0
78,190,625,-0.11664028008777666,-0.11779223078153743,-0.11844234651701559,0.0008330337676155966,0.0008713021852041246,0.0008441080468171464,0.005495790476529777,,0.0017163899983063686,,10,dead_layer_0,-0.007126742011109014,0.3123099407876542,126334467.0,122308102.0,2138046.0,-0.11466750874029086,0.00016813832330913854,-9.443302332789919e-05
79,200,625,-0.11664028008777666,-0.11779223078153743,-0.11844234651701559,0.0008330337676155966,0.0008713021852041246,0.0008441080468171464,0.005495790476529777,,0.0017163899983063686,,10,dead_layer_0,-0.007126742011109014,0.3123099407876542,126334467.0,122308102.0,2138046.0,-0.11466750874029086,0.00016813832330913854,-9.443302332789919e-05
80,225,625,-0.11663130731385259,-0.11800355867162315,-0.11871130321578924,0.0009622894495259376,0.0009998641321147857,0.0009630089454113682,0.005967989652498958,,0.0019630120976885574,,10,dead_layer_0,-0.008112192515154555,0.32892350891838285,116305090.0,112401771.0,1971163.0,-0.11472722921389515,0.0001747035407046577,-0.00010802136046590389
81,250,625,-0.11657723260871732,-0.11774049542111958,-0.11821783670807633,0.0011262941153740752,0.0011617981830938826,0.0010901528368676865,0.004024367288178458,,0.001990986499464506,,10,dead_layer_0,-0.009221559683583774,0.4947328006847215,106180500.0,102428853.0,1802670.0,-0.1140408777331954,0.00018225769563001452,-0.00012177485180684865
82,275,625,-0.1169161478447557,-0.11832360640601183,-0.11858329867884883,0.0013221792661955271,0.0013371416691670425,0.001277999410270866,0.0021883317136594882,,0.002087924528234192,,10,dead_layer_0,-0.01077722937807613,0.9541170176355998,96064935.0,92495187.0,1632726.0,-0.11417677414112627,0.0001909795795051969,-0.0001432322954153797
83,300,625,-0.11689237525679974,-0.11869530925439983,-0.11878157065613427,0.001594369292998091,0.001598973815396179,0.0015384560671943387,0.0007262076074119458,,0.0023572216568690813,,10,dead_layer_0,-0.012951976124714493,3.2459335771346893,86066207.0,82708349.0,1462643.0,-0.1141473284699965,0.00020108948481212968,-0.0001727734661249359
84,50,650,-0.11679856268786347,-0.11816942567926238,-0.11947090342916089,0.0005420690369677672,0.000558555204335121,0.0005391823008796858,0.010949681704416216,,0.001759519644293064,,10,dead_layer_0,-0.004513084654117382,0.16069139649816636,178894001.0,174840331.0,2990586.0,-0.11676373821178904,0.00014365457498019543,-6.090651664783392e-05
85,75,650,-0.11712799607618003,-0.11843510515078554,-0.11962261884829369,0.0004983507140256231,0.0005476267756732771,0.0005567239708906979,0.010002914138320015,,0.0016660771601645092,,10,dead_layer_0,-0.0046540025310492445,0.16655917836802767,172454683.0,168228821.0,2898336.0,-0.11669136368874844,0.00014582947726766456,-6.287812211132775e-05
86,100,650,-0.1171499007059058,-0.1185092822069399,-0.11955381267801748,0.0005351800351971918,0.0005867025358625344,0.0005968789057125263,0.008808411685963956,,0.0015571611605479149,,10,dead_layer_0,-0.004992554334674725,0.17678115147924148,164961421.0,160638614.0,2779452.0,-0.11642091011699249,0.0001486505771835755,-6.736450576812847e-05
87,125,650,-0.11700832606279649,-0.1184166021595255,-0.1192982380664409,0.0005754196227860882,0.0006374350491196032,0.0006285576510581459,0.0074434838587258065,,0.0014317784880426127,,10,dead_layer_0,-0.005268792408384797,0.1923532737112307,156636579.0,152277915.0,2641711.0,-0.11597857328032714,0.00015210578838749443,-7.073443942638808e-05
88,150,650,-0.11689308858757297,-0.11849497393847896,-0.11928488487497149,0.0006316162237966911,0.0007036464901612106,0.0006955263181505584,0.006670343185257826,,0.0015047779382756465,,10,dead_layer_0,-0.005830800095750393,0.22559228160874348,147661807.0,143319660.0,2491764.0,-0.11577719039710828,0.00015621537646000794,-7.83033125295998e-05
89,175,650,-0.1169778770894122,-0.11839603913238869,-0.11919030429334665,0.0007052283155338482,0.0007865863950064111,0.0007776572994156283,0.006711431069185477,,0.0016878632590590242,,10,dead_layer_0,-0.006524501334451565,0.2514908134583388,138199947.0,133910612.0,2334053.0,-0.1154909747714178,0.00016100041882213017,-8.752517468705037e-05
90,190,650,-0.11671895653870099,-0.11812021617733713,-0.11872252841863262,0.0007843295370174017,0.0008777741797907141,0.0008376920207570673,0.005094969117765733,,0.0016607820330178098,,10,dead_layer_0,-0.007055880900744005,0.3259650833263741,128394326.0,124195677.0,2171151.0,-0.11484015884084954,0.00016653411555322967,-9.385337991084913e-05
91,200,650,-0.11671895653870099,-0.11812021617733713,-0.11872252841863262,0.0007843295370174017,0.0008777741797907141,0.0008376920207570673,0.005094969117765733,,0.0016607820330178098,,10,dead_layer_0,-0.007055880900744005,0.3259650833263741,128394326.0,124195677.0,2171151.0,-0.11484015884084954,0.00016653411555322967,-9.385337991084913e-05
92,225,650,-0.11672416435183602,-0.11837790494885002,-0.11902628717726545,0.0009004739604041638,0.000997730498781871,0.0009463845938718889,0.005472335918136292,,0.0018948134448377489,,10,dead_layer_0,-0.007951055319926443,0.34625313087195564,118364949.0,114289346.0,2004268.0,-0.11492791263989692,0.0001729038671980611,-0.0001063164323985853
93,250,650,-0.11669085885803655,-0.11820184797351894,-0.11862235268231772,0.0010467061295092153,0.0011570426348549033,0.0010762841853256045,0.0035458877713295924,,0.0019005074111814086,,10,dead_layer_0,-0.009073198777367019,0.5359750600535167,108240359.0,104316428.0,1835775.0,-0.11432205350294157,0.0001802146050637548,-0.00012050717119490586
94,275,650,-0.1170296237302538,-0.11884052855074392,-0.11904625790464203,0.0012167847577100469,0.0013128833065527603,0.001245170616470307,0.0017311486903683834,,0.00196609673830213,,10,dead_layer_0,-0.010459552768703646,1.1357180057616831,98124794.0,94382762.0,1665831.0,-0.11450637671457886,0.00018862988557454962,-0.00013990671077188734
95,300,650,-0.11703231466790721,-0.11929801638211178,-0.1193314024639667,0.001453092613341805,0.0015468593495067777,0.0014795528596011761,0.0002742293718833593,,0.002185967500496713,,10,dead_layer_0,-0.012398688266887182,7.971310605730784,88126066.0,84595924.0,1495748.0,-0.11455124132802139,0.00019834868839345288,-0.00016666013460515388
96,50,675,-0.11694493026162793,-0.11823807301878891,-0.11952627555828792,0.0005502056338420821,0.0005448194919302694,0.0005240608300448711,0.01083860942241127,,0.001701734566443995,,10,dead_layer_0,-0.004384482220307356,0.15700672476722657,180373163.0,176178003.0,3013630.0,-0.11674630628885116,0.00014291115667768462,-5.914046157276289e-05
97,75,675,-0.11727366704271823,-0.11850069998621539,-0.11967728370882764,0.0005089439377798674,0.0005327793082314969,0.0005396660217505812,0.009911341964705743,,0.001607160529592951,,10,dead_layer_0,-0.004509343837244648,0.1621536755886382,173933845.0,169566493.0,2921380.0,-0.1166722743941637,0.0001450506299237703,-6.088655244189077e-05
98,100,675,-0.11730734364920482,-0.11857849809681525,-0.1196153027803968,0.0005449637127847226,0.000569126266017812,0.0005775597812805022,0.008743236149647378,,0.0014971001148884337,,10,dead_layer_0,-0.004828477359128967,0.1712295183687579,166440583.0,161976286.0,2802496.0,-0.11640696123453344,0.00014782462241221287,-6.511693088365032e-05
99,125,675,-0.11718710789082541,-0.11849623695803885,-0.11937433204906232,0.0005868899332211852,0.0006171526052496461,0.0006081434536957378,0.007412651415330408,,0.001371376241499819,,10,dead_layer_0,-0.005094423928971544,0.18500482009225735,158115741.0,153615587.0,2664755.0,-0.1159768026540104,0.00015121994173730892,-6.83756141900261e-05
100,150,675,-0.11709819813689086,-0.11858218987158968,-0.11937113207418876,0.000644020451439504,0.0006786315608066139,0.0006708099372652006,0.0066607360959376445,,0.0014362422212151613,,10,dead_layer_0,-0.005619532340937292,0.2156281528840513,149140969.0,144657332.0,2514808.0,-0.11578246808676543,0.00015525488315007828,-7.545573079284893e-05
101,175,675,-0.11720884800628235,-0.1184993322872957,-0.1192923467452071,0.000715180798258937,0.0007563972434149445,0.0007477861391152848,0.0066989836291411675,,0.0016050157071979905,,10,dead_layer_0,-0.006268517298200684,0.2395909284232359,139679109.0,135248284.0,2357097.0,-0.11550821956934336,0.00015994803476026767,-8.409927880898916e-05
102,190,675,-0.11699648958795779,-0.1182506561091659,-0.1188589857027933,0.0007975581450804818,0.000842586380198432,0.0008063591415418228,0.005142607324494,,0.0015732880811291693,,10,dead_layer_0,-0.006784166437009,0.3059319877750866,129873488.0,125533349.0,2194195.0,-0.11488693161159083,0.00016536857763025203,-9.030388983394862e-05
103,200,675,-0.11699648958795779,-0.1182506561091659,-0.1188589857027933,0.0007975581450804818,0.000842586380198432,0.0008063591415418228,0.005142607324494,,0.0015732880811291693,,10,dead_layer_0,-0.006784166437009,0.3059319877750866,129873488.0,125533349.0,2194195.0,-0.11488693161159083,0.00016536857763025203,-9.030388983394862e-05
104,225,675,-0.11704875215290472,-0.11851988744879684,-0.1191733659379137,0.0009105784978859407,0.0009514140518807067,0.0009045161443623148,0.00551225526003736,,0.001785761704783404,,10,dead_layer_0,-0.007589918579907736,0.3239620845808401,119844111.0,115627018.0,2027312.0,-0.11497987521826361,0.0001715985681168897,-0.00010156406058654112
105,250,675,-0.11707676918893438,-0.11837864690778024,-0.11881595649259959,0.0010524068467191437,0.001098343123865441,0.0010269735047474782,0.0036832383326346873,,0.0017860350989791916,,10,dead_layer_0,-0.008643397192290776,0.4849089137551434,109719521.0,105654100.0,1858819.0,-0.1144134866289178,0.00017873585504310532,-0.00011497636390760105
106,275,675,-0.1174734534844479,-0.11901917233145813,-0.11925635743890343,0.0012101680151090416,0.001234050026035274,0.001176833975336964,0.001989644487897257,,0.001848030287727639,,10,dead_layer_0,-0.009868102637126671,0.9288243698655523,99603956.0,95720434.0,1688875.0,-0.11460659545802543,0.00018693356651799115,-0.0001322143514212643
107,300,675,-0.11756994918879507,-0.11948804888724385,-0.11956978638153005,0.001432807738821219,0.0014395423735124012,0.0013848643688425025,0.0006722124797572298,,0.002055666963792405,,10,dead_layer_0,-0.0115820594044017,3.0580612911780682,89605228.0,85933596.0,1518792.0,-0.11467033727894432,0.00019637624057491286,-0.00015599528614636032
108,50,740,-0.11682894915077961,-0.11813094426580513,-0.11937172142979728,0.0005532645324616536,0.000519996317799807,0.0005088419328525104,0.010431555725544075,,0.0016378296092022773,,10,dead_layer_0,-0.004262667294714027,0.1570072242620219,181898675.0,177512145.0,3036382.0,-0.1164930438517256,0.0001420923685577902,-5.7251785063105566e-05
109,75,740,-0.11713691455524308,-0.11837674420952009,-0.11950729300324915,0.000525124059794615,0.0005116176390037895,0.0005250798837398057,0.009518254169685738,,0.0015482215672986293,,10,dead_layer_0,-0.004393705777650992,0.16265814504402404,175459357.0,170900635.0,2944132.0,-0.11640229743567529,0.0001441928196126355,-5.906114395253825e-05
110,100,740,-0.11715778885573455,-0.118440758777528,-0.11943325638774324,0.0005601050112167274,0.0005449557076277044,0.0005588007995413292,0.0083664011108145,,0.0014455199331153796,,10,dead_layer_0,-0.00467877052374062,0.17277679063783888,167966095.0,163310428.0,2825248.0,-0.11612281763242803,0.00014691509365526842,-6.27938819662849e-05
111,125,740,-0.11702766049667827,-0.11834732933019473,-0.11918323220494455,0.0005999272358595108,0.0005872405210275012,0.0005844382952932472,0.007055129099933275,,0.001331313278804535,,10,dead_layer_0,-0.00490369563302547,0.18870147660616532,159641253.0,154949729.0,2687507.0,-0.11568068518918621,0.00015024480690657073,-6.547404862982782e-05
112,150,740,-0.11692376345449118,-0.11841074686166432,-0.11915638893739891,0.0006538374678152889,0.0006428095475418966,0.0006406301880136194,0.006295373338310292,,0.001387336245682958,,10,dead_layer_0,-0.005376381356690716,0.22037394307345806,150666481.0,145991474.0,2537560.0,-0.11545910372386119,0.000154198142442454,-7.177724431776495e-05
113,175,740,-0.11700444340229683,-0.11830783068955139,-0.1190513187318208,0.0007226965731847949,0.0007107514613301793,0.0007082220308467966,0.00628062571163578,,0.0015397505413425093,,10,dead_layer_0,-0.005948880183697608,0.24515878067529095,141204621.0,136582426.0,2379849.0,-0.11515429038891956,0.00015879101381961148,-7.93042259841469e-05
114,190,740,-0.11677337514544985,-0.1180427845174774,-0.11860402653398051,0.0007991248066802957,0.000783868911555732,0.000755469399099725,0.004747370707814044,,0.0015110570966517828,,10,dead_layer_0,-0.006369677498961472,0.31829347014435244,131399000.0,126867491.0,2216947.0,-0.11451377307942628,0.00016408832838054395,-8.420343475107351e-05
115,200,740,-0.11677337514544985,-0.1180427845174774,-0.11860402653398051,0.0007991248066802957,0.000783868911555732,0.000755469399099725,0.004747370707814044,,0.0015110570966517828,,10,dead_layer_0,-0.006369677498961472,0.31829347014435244,131399000.0,126867491.0,2216947.0,-0.11451377307942628,0.00016408832838054395,-8.420343475107351e-05
116,225,740,-0.11678526449625948,-0.11826072616206752,-0.11885662153869807,0.0009045630247578953,0.0008810659336632071,0.0008457697883021137,0.005029377953400822,,0.0017050873108841887,,10,dead_layer_0,-0.007115882795194063,0.3390254871840013,121369623.0,116961160.0,2050064.0,-0.11453943734213552,0.00017016646782645303,-9.447007159713817e-05
117,250,740,-0.1167641711986813,-0.11808142298846105,-0.11846517661706721,0.0010346663137676872,0.0010051542876157225,0.0009465792197799797,0.0032397084210858498,,0.0017076034996852296,,10,dead_layer_0,-0.00799035840582714,0.527085551456169,111245033.0,106988242.0,1881571.0,-0.11393210683374536,0.00017711580991590264,-0.00010536012185988802
118,275,740,-0.11706963091575504,-0.11861660872750807,-0.11880486766257309,0.0011850254876586209,0.0011292340662256465,0.0010815137223264709,0.00159331913792204,,0.0017676210048191787,,10,dead_layer_0,-0.009103277867352723,1.1093954517639562,101129468.0,97054576.0,1711627.0,-0.11401776639156395,0.0001850785572347223,-0.00012069946977045426
119,300,740,-0.11707501622783366,-0.11896273437975229,-0.11899861376355403,0.0013847416927120076,0.0013093502722867144,0.0012619751798793593,0.0003108247270886041,,0.0019516495558991103,,10,dead_layer_0,-0.010604956981993577,6.278939176363439,91130740.0,87267738.0,1541544.0,-0.1139543017897257,0.00019422424771889198,-0.00014105715500608936
120,50,600,-0.11701365978050919,-0.11733903200414394,-0.11935307095530345,0.0005274120348584585,0.0006030229782057239,0.0005175556219392669,0.016899783213669823,,0.002848892119304812,,50,dead_layer_0,-0.004336341057643052,0.1685756606037652,174134216.0,171231251.0,2033469.0,-0.11736335408296998,0.00014716850376495627,-5.8645625487618085e-05
121,75,600,-0.11738606481060387,-0.11774260834611043,-0.11949547467821393,0.00045650018619147737,0.0005426183196979534,0.0005378430579651823,0.014772863827236813,,0.002343700359714116,,50,dead_layer_0,-0.004500949173293173,0.15864901938600573,167694898.0,164479392.0,2033469.0,-0.11720418006887737,0.00014930024899749908,-6.090557120671189e-05
122,100,600,-0.1174342251707706,-0.11793515283653187,-0.11945564581883907,0.0004921473363469952,0.0005699385094484667,0.0005817731017857266,0.012834800647904272,,0.0020611897592097677,,50,dead_layer_0,-0.004870201804174387,0.1605938273413174,160201636.0,156780377.0,2033469.0,-0.11690455636954958,0.00015215848398263468,-6.584067786049012e-05
123,125,600,-0.11731253779285673,-0.11791474469705654,-0.1191988980334054,0.0005338445124566352,0.000626846190374738,0.0006153382767125262,0.010852801903302825,,0.0018081691717052202,,50,dead_layer_0,-0.005162281588711315,0.1666085115913653,151876794.0,148335003.0,2010427.0,-0.11641916076646894,0.00015572496191721,-6.942456674959659e-05
124,150,600,-0.11722748551558303,-0.11809844994118229,-0.11919127256307552,0.00059252131414242,0.0006896602454787079,0.0006870655640170245,0.009241176910685454,,0.0017157962212830606,,50,dead_layer_0,-0.005764394902768005,0.18566858289436136,142902022.0,139308223.0,1950642.0,-0.11619376790813153,0.00016001539781817915,-7.755946842021135e-05
125,175,600,-0.11737408110461797,-0.11801095772725241,-0.11908918573342431,0.0006637021360503965,0.0007792928793781915,0.0007756406669380243,0.009120393192093491,,0.0019428699275313038,,50,dead_layer_0,-0.006513107484622999,0.213024799107958,133440162.0,129842959.0,1865243.0,-0.1158788480826964,0.00016505457883352328,-8.753950432489824e-05
126,190,600,-0.11715244661038504,-0.11776242617421118,-0.11860636649421435,0.0007489007371738437,0.0008821129541140727,0.0008400050124481092,0.007145063996140082,,0.0018752999204825968,,50,dead_layer_0,-0.007082292774638576,0.2624608990900116,123634541.0,120080815.0,1761526.0,-0.11519716931544197,0.0001709250791600873,-9.436171619190943e-05
127,200,600,-0.11715244661038504,-0.11776242617421118,-0.11860636649421435,0.0007489007371738437,0.0008821129541140727,0.0008400050124481092,0.007145063996140082,,0.0018752999204825968,,50,dead_layer_0,-0.007082292774638576,0.2624608990900116,123634541.0,120080815.0,1761526.0,-0.11519716931544197,0.0001709250791600873,-9.436171619190943e-05
128,225,600,-0.11724107943335746,-0.11809995558550399,-0.11896188916161511,0.0008698918734311367,0.0010072597847958827,0.0009547001343658974,0.007277680699532299,,0.0021815161371401587,,50,dead_layer_0,-0.00802526036778799,0.29975430734139713,113605164.0,110134423.0,1644408.0,-0.11532749533995157,0.00017773083784989924,-0.00010758794073035356
129,250,600,-0.11731021079232154,-0.11788607985145029,-0.1185046098422311,0.0010265605399802872,0.001184215442810536,0.0010944258431475615,0.005215080480919066,,0.002258797541972204,,50,dead_layer_0,-0.009235301855384402,0.4331280313384791,103480574.0,100126075.0,1518261.0,-0.11466308113935443,0.00018559657357675917,-0.00012288384299427422
130,275,600,-0.11784657136913547,-0.1186266825286075,-0.11898233061672359,0.0011870271139096632,0.0013490794166236403,0.0012821515116820806,0.002983068566281968,,0.002334220281891958,,50,dead_layer_0,-0.010775982492831314,0.7824896511853495,93365009.0,90161297.0,1385057.0,-0.11489958993616772,0.00019472310328034968,-0.00014456202787360207
